qseqid,sseqid,evalue,bitscore,pident,length,sgi,sacc,staxids,sscinames,scomnames
seq0,gi|2209200980|gb|MW803833.1|,9.249999999999999e-55,226.0,100.0,122,2209200980,MW803833,9606,Homo sapiens,human
seq31,gi|959236254|emb|LN899827.1|,7.21e-09,75.0,92.453,53,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq31,gi|959236254|emb|LN899827.1|,7.21e-09,75.0,92.453,53,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq31,gi|959236254|emb|LN899827.1|,7.21e-09,75.0,92.453,53,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq31,gi|959236254|emb|LN899827.1|,7.21e-09,75.0,92.453,53,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq31,gi|959236254|emb|LN899827.1|,7.21e-09,75.0,92.453,53,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq31,gi|959236254|emb|LN899827.1|,2.59e-08,73.1,100.0,39,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq31,gi|959236254|emb|LN899827.1|,2.59e-08,73.1,92.308,52,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq31,gi|959236254|emb|LN899827.1|,2.59e-08,73.1,100.0,39,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq31,gi|959236254|emb|LN899827.1|,9.33e-08,71.3,100.0,38,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq31,gi|959236254|emb|LN899827.1|,9.33e-08,71.3,100.0,38,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq31,gi|959236254|emb|LN899827.1|,9.33e-08,71.3,100.0,38,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq31,gi|959236254|emb|LN899827.1|,9.33e-08,71.3,100.0,38,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq31,gi|959236254|emb|LN899827.1|,9.33e-08,71.3,93.75,48,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq31,gi|959236254|emb|LN899827.1|,9.33e-08,71.3,92.157,51,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq31,gi|959236254|emb|LN899827.1|,9.33e-08,71.3,100.0,38,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq31,gi|959236254|emb|LN899827.1|,9.33e-08,71.3,100.0,38,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq31,gi|959236254|emb|LN899827.1|,9.33e-08,71.3,97.619,42,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq31,gi|959236254|emb|LN899827.1|,9.33e-08,71.3,100.0,38,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq31,gi|959236254|emb|LN899827.1|,9.33e-08,71.3,100.0,38,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq31,gi|959236254|emb|LN899827.1|,9.33e-08,71.3,87.5,64,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq31,gi|959236254|emb|LN899827.1|,9.33e-08,71.3,100.0,38,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq31,gi|959236254|emb|LN899827.1|,9.33e-08,71.3,97.619,42,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq31,gi|959236254|emb|LN899827.1|,9.33e-08,71.3,100.0,38,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq31,gi|959236254|emb|LN899827.1|,3.35e-07,69.4,100.0,37,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq31,gi|959236254|emb|LN899827.1|,3.35e-07,69.4,100.0,37,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq31,gi|959236254|emb|LN899827.1|,3.35e-07,69.4,92.0,50,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq31,gi|959236254|emb|LN899827.1|,3.35e-07,69.4,100.0,37,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq31,gi|959236254|emb|LN899827.1|,3.35e-07,69.4,93.617,47,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq31,gi|959236254|emb|LN899827.1|,3.35e-07,69.4,100.0,37,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq31,gi|959236254|emb|LN899827.1|,3.35e-07,69.4,100.0,37,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq31,gi|959236254|emb|LN899827.1|,3.35e-07,69.4,100.0,37,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq31,gi|959236254|emb|LN899827.1|,3.35e-07,69.4,100.0,37,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq31,gi|959236254|emb|LN899827.1|,3.35e-07,69.4,100.0,37,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq31,gi|959236254|emb|LN899827.1|,3.35e-07,69.4,100.0,37,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq31,gi|959236254|emb|LN899827.1|,3.35e-07,69.4,100.0,37,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq31,gi|959236254|emb|LN899827.1|,3.35e-07,69.4,93.617,47,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq31,gi|959236254|emb|LN899827.1|,3.35e-07,69.4,100.0,37,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq31,gi|959236254|emb|LN899827.1|,3.35e-07,69.4,97.5,40,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq31,gi|959236254|emb|LN899827.1|,3.35e-07,69.4,100.0,37,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq31,gi|959236254|emb|LN899827.1|,3.35e-07,69.4,100.0,37,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq31,gi|959236254|emb|LN899827.1|,3.35e-07,69.4,97.5,40,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq31,gi|959236254|emb|LN899827.1|,3.35e-07,69.4,100.0,37,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq31,gi|959236254|emb|LN899827.1|,3.35e-07,69.4,100.0,37,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq31,gi|959236254|emb|LN899827.1|,3.35e-07,69.4,100.0,37,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq31,gi|959236254|emb|LN899827.1|,3.35e-07,69.4,100.0,37,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq31,gi|959236254|emb|LN899827.1|,3.35e-07,69.4,100.0,37,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq31,gi|959236254|emb|LN899827.1|,3.35e-07,69.4,97.561,41,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq31,gi|959236254|emb|LN899827.1|,3.35e-07,69.4,100.0,37,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq31,gi|959236254|emb|LN899827.1|,3.35e-07,69.4,100.0,37,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq31,gi|959236254|emb|LN899827.1|,3.35e-07,69.4,100.0,37,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq31,gi|959236254|emb|LN899827.1|,3.35e-07,69.4,90.566,53,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq31,gi|959236254|emb|LN899827.1|,3.35e-07,69.4,100.0,37,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq31,gi|959236254|emb|LN899827.1|,3.35e-07,69.4,100.0,37,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq31,gi|959236254|emb|LN899827.1|,3.35e-07,69.4,100.0,37,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq31,gi|959236254|emb|LN899827.1|,3.35e-07,69.4,100.0,37,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq31,gi|959236254|emb|LN899827.1|,3.35e-07,69.4,100.0,37,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq31,gi|959236254|emb|LN899827.1|,3.35e-07,69.4,100.0,37,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq31,gi|959236254|emb|LN899827.1|,3.35e-07,69.4,100.0,37,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq31,gi|959236254|emb|LN899827.1|,3.35e-07,69.4,100.0,37,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq31,gi|959236254|emb|LN899827.1|,3.35e-07,69.4,100.0,37,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq31,gi|959236254|emb|LN899827.1|,1.21e-06,67.6,100.0,36,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq31,gi|959236254|emb|LN899827.1|,1.21e-06,67.6,100.0,36,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq31,gi|959236254|emb|LN899827.1|,1.21e-06,67.6,100.0,36,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq31,gi|959236254|emb|LN899827.1|,1.21e-06,67.6,100.0,36,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq31,gi|959236254|emb|LN899827.1|,1.21e-06,67.6,100.0,36,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq31,gi|959236254|emb|LN899827.1|,1.21e-06,67.6,100.0,36,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq31,gi|959236254|emb|LN899827.1|,1.21e-06,67.6,100.0,36,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq31,gi|959236254|emb|LN899827.1|,1.21e-06,67.6,100.0,36,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq31,gi|959236254|emb|LN899827.1|,1.21e-06,67.6,100.0,36,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq31,gi|959236254|emb|LN899827.1|,1.21e-06,67.6,100.0,36,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq31,gi|959236254|emb|LN899827.1|,1.21e-06,67.6,100.0,36,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq31,gi|959236254|emb|LN899827.1|,1.21e-06,67.6,100.0,36,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq31,gi|959236254|emb|LN899827.1|,1.21e-06,67.6,100.0,36,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq31,gi|959236254|emb|LN899827.1|,1.21e-06,67.6,100.0,36,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq31,gi|959236254|emb|LN899827.1|,1.21e-06,67.6,100.0,36,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq31,gi|959236254|emb|LN899827.1|,1.21e-06,67.6,100.0,36,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq31,gi|959236254|emb|LN899827.1|,1.21e-06,67.6,100.0,36,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq31,gi|959236254|emb|LN899827.1|,1.21e-06,67.6,100.0,36,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq31,gi|959236254|emb|LN899827.1|,1.21e-06,67.6,100.0,36,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq31,gi|959236254|emb|LN899827.1|,1.21e-06,67.6,100.0,36,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq31,gi|959236254|emb|LN899827.1|,1.21e-06,67.6,100.0,36,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq31,gi|959236254|emb|LN899827.1|,1.21e-06,67.6,97.436,39,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq31,gi|959236254|emb|LN899827.1|,1.21e-06,67.6,100.0,36,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq31,gi|959236254|emb|LN899827.1|,1.21e-06,67.6,100.0,36,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq31,gi|959236254|emb|LN899827.1|,1.21e-06,67.6,97.5,40,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq31,gi|959236254|emb|LN899827.1|,1.21e-06,67.6,100.0,36,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq31,gi|959236254|emb|LN899827.1|,1.21e-06,67.6,100.0,36,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq31,gi|959236254|emb|LN899827.1|,1.21e-06,67.6,100.0,36,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq31,gi|959236254|emb|LN899827.1|,1.21e-06,67.6,100.0,36,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq31,gi|959236254|emb|LN899827.1|,1.21e-06,67.6,100.0,36,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq31,gi|959236254|emb|LN899827.1|,1.21e-06,67.6,100.0,36,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq31,gi|959236254|emb|LN899827.1|,1.21e-06,67.6,100.0,36,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq31,gi|959236254|emb|LN899827.1|,1.21e-06,67.6,100.0,36,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq31,gi|959236254|emb|LN899827.1|,1.21e-06,67.6,100.0,36,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq31,gi|959236254|emb|LN899827.1|,1.21e-06,67.6,100.0,36,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq31,gi|959236254|emb|LN899827.1|,1.21e-06,67.6,97.436,39,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq31,gi|959236254|emb|LN899827.1|,1.21e-06,67.6,100.0,36,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq31,gi|959236254|emb|LN899827.1|,1.21e-06,67.6,100.0,36,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq31,gi|959236254|emb|LN899827.1|,1.21e-06,67.6,100.0,36,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq31,gi|959236254|emb|LN899827.1|,1.21e-06,67.6,100.0,36,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq31,gi|959236254|emb|LN899827.1|,1.21e-06,67.6,97.436,39,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq31,gi|959236254|emb|LN899827.1|,1.21e-06,67.6,100.0,36,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq31,gi|959236254|emb|LN899827.1|,1.21e-06,67.6,97.5,40,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq31,gi|959236254|emb|LN899827.1|,1.21e-06,67.6,100.0,36,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq31,gi|959236254|emb|LN899827.1|,1.21e-06,67.6,97.5,40,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq31,gi|959236254|emb|LN899827.1|,1.21e-06,67.6,100.0,36,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq31,gi|959236254|emb|LN899827.1|,1.21e-06,67.6,100.0,36,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq31,gi|959236254|emb|LN899827.1|,1.21e-06,67.6,97.436,39,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq31,gi|959236254|emb|LN899827.1|,1.21e-06,67.6,100.0,36,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq31,gi|959236254|emb|LN899827.1|,1.21e-06,67.6,97.436,39,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq31,gi|959236254|emb|LN899827.1|,1.21e-06,67.6,97.436,39,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq31,gi|959236254|emb|LN899827.1|,1.21e-06,67.6,100.0,36,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq31,gi|959236254|emb|LN899827.1|,1.21e-06,67.6,90.385,52,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq31,gi|959236254|emb|LN899827.1|,1.21e-06,67.6,95.349,43,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq31,gi|959236254|emb|LN899827.1|,1.21e-06,67.6,97.436,39,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq31,gi|959236254|emb|LN899827.1|,1.21e-06,67.6,100.0,36,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq31,gi|959236254|emb|LN899827.1|,1.21e-06,67.6,100.0,36,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq31,gi|959236254|emb|LN899827.1|,1.21e-06,67.6,100.0,36,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq31,gi|959236254|emb|LN899827.1|,1.21e-06,67.6,100.0,36,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq31,gi|959236254|emb|LN899827.1|,1.21e-06,67.6,100.0,36,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq31,gi|959236254|emb|LN899827.1|,1.21e-06,67.6,100.0,36,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq31,gi|959236254|emb|LN899827.1|,1.21e-06,67.6,100.0,36,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq31,gi|959236254|emb|LN899827.1|,1.21e-06,67.6,100.0,36,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq31,gi|959236254|emb|LN899827.1|,1.21e-06,67.6,100.0,36,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq31,gi|959236254|emb|LN899827.1|,1.21e-06,67.6,100.0,36,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq31,gi|959236254|emb|LN899827.1|,1.21e-06,67.6,100.0,36,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq31,gi|959236254|emb|LN899827.1|,1.21e-06,67.6,100.0,36,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq31,gi|959236254|emb|LN899827.1|,1.21e-06,67.6,100.0,36,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq31,gi|959236254|emb|LN899827.1|,1.21e-06,67.6,100.0,36,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq31,gi|959236254|emb|LN899827.1|,1.21e-06,67.6,100.0,36,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq31,gi|959236254|emb|LN899827.1|,1.21e-06,67.6,100.0,36,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq31,gi|959236254|emb|LN899827.1|,1.21e-06,67.6,100.0,36,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq31,gi|959236254|emb|LN899827.1|,1.21e-06,67.6,100.0,36,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq31,gi|959236254|emb|LN899827.1|,1.21e-06,67.6,100.0,36,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq31,gi|959236254|emb|LN899827.1|,1.21e-06,67.6,100.0,36,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq31,gi|959236254|emb|LN899827.1|,1.21e-06,67.6,97.5,40,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq31,gi|959236254|emb|LN899827.1|,1.21e-06,67.6,100.0,36,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq31,gi|959236254|emb|LN899827.1|,1.21e-06,67.6,100.0,36,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq31,gi|959236254|emb|LN899827.1|,1.21e-06,67.6,97.5,40,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq31,gi|959236254|emb|LN899827.1|,1.21e-06,67.6,100.0,36,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq31,gi|959236254|emb|LN899827.1|,1.21e-06,67.6,100.0,36,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq31,gi|959236254|emb|LN899827.1|,1.21e-06,67.6,100.0,36,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq31,gi|959236254|emb|LN899827.1|,1.21e-06,67.6,100.0,36,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq31,gi|959236254|emb|LN899827.1|,1.21e-06,67.6,100.0,36,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq31,gi|959236254|emb|LN899827.1|,1.21e-06,67.6,100.0,36,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq31,gi|959236254|emb|LN899827.1|,1.21e-06,67.6,100.0,36,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq31,gi|959236254|emb|LN899827.1|,1.21e-06,67.6,97.5,40,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq31,gi|959236254|emb|LN899827.1|,1.21e-06,67.6,100.0,36,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq31,gi|959236254|emb|LN899827.1|,1.21e-06,67.6,100.0,36,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq31,gi|959236254|emb|LN899827.1|,1.21e-06,67.6,100.0,36,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq31,gi|959236254|emb|LN899827.1|,1.21e-06,67.6,100.0,36,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq31,gi|959236254|emb|LN899827.1|,1.21e-06,67.6,100.0,36,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq31,gi|959236254|emb|LN899827.1|,1.21e-06,67.6,100.0,36,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq31,gi|959236254|emb|LN899827.1|,1.21e-06,67.6,100.0,36,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq31,gi|959236254|emb|LN899827.1|,1.21e-06,67.6,100.0,36,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq31,gi|959236254|emb|LN899827.1|,1.21e-06,67.6,100.0,36,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq31,gi|959236254|emb|LN899827.1|,1.21e-06,67.6,100.0,36,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq31,gi|959236254|emb|LN899827.1|,1.21e-06,67.6,100.0,36,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq31,gi|959236254|emb|LN899827.1|,1.21e-06,67.6,100.0,36,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq31,gi|959236254|emb|LN899827.1|,1.21e-06,67.6,100.0,36,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq31,gi|959236254|emb|LN899827.1|,1.21e-06,67.6,100.0,36,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq31,gi|959236254|emb|LN899827.1|,1.21e-06,67.6,100.0,36,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq31,gi|959236254|emb|LN899827.1|,1.21e-06,67.6,100.0,36,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq31,gi|959236254|emb|LN899827.1|,1.21e-06,67.6,100.0,36,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq31,gi|959236254|emb|LN899827.1|,1.21e-06,67.6,100.0,36,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq31,gi|959236254|emb|LN899827.1|,1.21e-06,67.6,100.0,36,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq31,gi|959236254|emb|LN899827.1|,1.21e-06,67.6,100.0,36,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq31,gi|959236254|emb|LN899827.1|,1.21e-06,67.6,97.5,40,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq31,gi|959236254|emb|LN899827.1|,1.21e-06,67.6,100.0,36,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq31,gi|959236254|emb|LN899827.1|,1.21e-06,67.6,100.0,36,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq31,gi|959236254|emb|LN899827.1|,1.21e-06,67.6,100.0,36,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq31,gi|959236254|emb|LN899827.1|,1.21e-06,67.6,100.0,36,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq31,gi|959236254|emb|LN899827.1|,1.21e-06,67.6,100.0,36,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq31,gi|959236254|emb|LN899827.1|,1.21e-06,67.6,100.0,36,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq31,gi|959236254|emb|LN899827.1|,1.21e-06,67.6,100.0,36,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq31,gi|959236254|emb|LN899827.1|,1.21e-06,67.6,100.0,36,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq31,gi|959236254|emb|LN899827.1|,1.21e-06,67.6,100.0,36,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq31,gi|959236254|emb|LN899827.1|,1.21e-06,67.6,100.0,36,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq31,gi|959236254|emb|LN899827.1|,1.21e-06,67.6,100.0,36,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq31,gi|959236254|emb|LN899827.1|,1.21e-06,67.6,97.436,39,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq31,gi|959236254|emb|LN899827.1|,1.21e-06,67.6,100.0,36,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq31,gi|959236254|emb|LN899827.1|,1.21e-06,67.6,100.0,36,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq31,gi|959236254|emb|LN899827.1|,1.21e-06,67.6,100.0,36,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq31,gi|959236254|emb|LN899827.1|,4.34e-06,65.8,97.436,39,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq31,gi|959236254|emb|LN899827.1|,1.56e-05,63.9,100.0,34,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq31,gi|959236254|emb|LN899827.1|,1.56e-05,63.9,100.0,34,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq31,gi|959236254|emb|LN899827.1|,1.56e-05,63.9,100.0,34,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
